Country Code,country_name,season,avg_medal_rank,avg_gdp_rank,total_medals,editions,window_start,window_end,window_efficiency,window_label
ZMB,Zambia,Summer,0.25,0.15040650406504064,1,1,1995,2004,1.6621621621621623,1995-2004
ZWE,Zimbabwe,Summer,0.323943661971831,0.12890625,3,1,1995,2004,2.513017498932992,1995-2004
AFG,Afghanistan,Summer,0.20238095238095233,0.05,1,1,1999,2008,4.047619047619047,1999-2008
ARE,United Arab Emirates,Summer,0.12676056338028174,0.89453125,1,1,1999,2008,0.14170613198843723,1999-2008
ARG,Argentina,Summer,0.5579232973599171,0.6529187674367131,16,3,1999,2008,0.8545064488653961,1999-2008
ARM,Armenia,Summer,0.3955627705627705,0.32672411130671114,6,2,1999,2008,1.2106935389027267,1999-2008
AUS,Australia,Summer,0.961384468426722,0.8899968601048004,154,3,1999,2008,1.0802110788497787,1999-2008
AUT,Austria,Summer,0.48362904700932874,0.9227780415804482,13,3,1999,2008,0.5241011654124474,1999-2008
AZE,Azerbaijan,Summer,0.5128040973111395,0.36103209095143973,14,3,1999,2008,1.4203837004066038,1999-2008
BEL,Belgium,Summer,0.40523951791557433,0.9018597364418296,10,3,1999,2008,0.449337631497326,1999-2008
BGR,Bulgaria,Summer,0.698681990935512,0.5248803719231601,30,3,1999,2008,1.3311261542807236,1999-2008
BHS,Bahamas,Summer,0.3204276162022641,0.8593248935781421,7,3,1999,2008,0.37288296731174153,1999-2008
BLR,Belarus,Summer,0.7921214153608519,0.4686242513794949,44,3,1999,2008,1.6903124689536968,1999-2008
BRA,Brazil,Summer,0.7639676442493344,0.597359471995738,39,3,1999,2008,1.2789077265268258,1999-2008
BRB,Barbados,Summer,0.20779220779220775,0.7808764940239044,1,1,1999,2008,0.2661012456930824,1999-2008
CAN,Canada,Summer,0.798609840863362,0.896775342107024,46,3,1999,2008,0.890535012913026,1999-2008
CHE,Switzerland,Summer,0.6278834623905046,0.9725813718639653,21,3,1999,2008,0.6455845038314455,1999-2008
CHL,Chile,Summer,0.2447056073816637,0.6786102119300575,5,3,1999,2008,0.3605981800446068,1999-2008
CHN,China,Summer,0.977984066012235,0.3760987622507386,221,3,1999,2008,2.600338432808321,1999-2008
CMR,Cameroon,Summer,0.17897790785114728,0.2759856488130166,3,3,1999,2008,0.6485044009386401,1999-2008
COL,Colombia,Summer,0.2872385830132309,0.5322583615795217,6,3,1999,2008,0.5396600668908725,1999-2008
CRI,Costa Rica,Summer,0.2987012987012987,0.6135458167330677,2,1,1999,2008,0.48684432450666215,1999-2008
CUB,Cuba,Summer,0.8910025811434261,0.5389273413452135,86,3,1999,2008,1.6532888810565811,1999-2008
CZE,Czech Republic,Summer,0.6802583175822612,0.7435456011869833,24,3,1999,2008,0.9148844623602219,1999-2008
DEU,Germany,Summer,0.9400951161514541,0.8993636645279347,146,3,1999,2008,1.0452891897127052,1999-2008
DNK,Denmark,Summer,0.6582474645854927,0.9581230150457601,21,3,1999,2008,0.6870176942300615,1999-2008
DOM,Dominican Republic,Summer,0.23004694835680756,0.48046875,3,2,1999,2008,0.47879690064506286,1999-2008
DZA,Algeria,Summer,0.44588744588744594,0.5028259056796072,7,2,1999,2008,0.8867630741594258,1999-2008
ECU,Ecuador,Summer,0.20238095238095233,0.4496124031007752,1,1,1999,2008,0.4501231527093595,1999-2008
EGY,Egypt,Summer,0.4131455399061033,0.27623849321705424,7,2,1999,2008,1.4956117632073618,1999-2008
ERI,Eritrea,Summer,0.12676056338028174,0.08203125,1,1,1999,2008,1.5452716297786726,1999-2008
ESP,Spain,Summer,0.7921417393248379,0.8273039141882084,50,3,1999,2008,0.9574978744082537,1999-2008
EST,Estonia,Summer,0.35329146596752237,0.6949406025767729,8,3,1999,2008,0.5083764924046049,1999-2008
ETH,Ethiopia,Summer,0.6614789748592566,0.05000000000000001,22,3,1999,2008,13.229579497185128,1999-2008
FIN,Finland,Summer,0.3936599394345874,0.9240440933295243,10,3,1999,2008,0.42601856586318104,1999-2008
FRA,France,Summer,0.9303446944292014,0.8888014640404789,114,3,1999,2008,1.0467407312763275,1999-2008
GBR,Great Britain,Summer,0.9159045180171942,0.9269466063394999,109,3,1999,2008,0.9880876759817798,1999-2008
GEO,Georgia,Summer,0.5690455866512204,0.3419794658575002,17,3,1999,2008,1.6639758917230913,1999-2008
GRC,Greece,Summer,0.6564843607097128,0.8023510769583165,32,3,1999,2008,0.8182008843291155,1999-2008
HKG,"Hong Kong, China",Summer,0.12676056338028174,0.83984375,1,1,1999,2008,0.1509335080248936,1999-2008
HRV,Croatia,Summer,0.45833079283783507,0.7122971293122085,12,3,1999,2008,0.6434544995013495,1999-2008
HUN,Hungary,Summer,0.7896063248175924,0.7043131575764127,44,3,1999,2008,1.1211011981299328,1999-2008
IDN,Indonesia,Summer,0.5492043168099506,0.304523266752113,16,3,1999,2008,1.8034888521572707,1999-2008
IND,India,Summer,0.2543747332479727,0.16210219683282376,5,3,1999,2008,1.5692244659109078,1999-2008
IRL,Ireland,Summer,0.3181818181818182,0.9448176287099663,4,2,1999,2008,0.3367653275227906,1999-2008
IRN,Iran,Summer,0.4547486941853139,0.4926036326271143,12,3,1999,2008,0.9231533510219657,1999-2008
ISL,Iceland,Summer,0.20508658008658004,0.952893850952778,2,2,1999,2008,0.21522500106545803,1999-2008
ISR,Israel,Summer,0.21184175761640547,0.8238213570138052,4,3,1999,2008,0.25714526069619187,1999-2008
ITA,Italy,Summer,0.9054478385464302,0.8678629715633589,93,3,1999,2008,1.0433073747983121,1999-2008
JAM,Jamaica,Summer,0.6556612401682824,0.5585839378275014,25,3,1999,2008,1.1737917898576595,1999-2008
JPN,Japan,Summer,0.8805662256366481,0.9247027555154061,80,3,1999,2008,0.9522694945856872,1999-2008
KAZ,Kazakhstan,Summer,0.6827784891165173,0.4956609688506954,24,3,1999,2008,1.3775111054229208,1999-2008
KEN,Kenya,Summer,0.6925035058837876,0.13469506984979976,30,3,1999,2008,5.141268397247259,1999-2008
KGZ,Kyrgyzstan,Summer,0.3181818181818182,0.10352388894036257,4,2,1999,2008,3.073511065307008,1999-2008
KOR,Korea Republic,Summer,0.9000315021441782,0.7766207859131947,90,3,1999,2008,1.1589073051732321,1999-2008
KWT,Kuwait,Summer,0.20779220779220775,0.8406374501992032,1,1,1999,2008,0.2471840955253277,1999-2008
LKA,Sri Lanka,Summer,0.20779220779220775,0.31474103585657376,1,1,1999,2008,0.660200558934736,1999-2008
LTU,Lithuania,Summer,0.4885728512489076,0.6608717745297877,13,3,1999,2008,0.7392853955618375,1999-2008
LVA,Latvia,Summer,0.40851167611731,0.6556274096121971,10,3,1999,2008,0.6230851092069872,1999-2008
MAR,Morocco,Summer,0.40523951791557433,0.4185263146380885,10,3,1999,2008,0.9682533779650065,1999-2008
MDA,Moldova,Summer,0.2505411255411255,0.23079001822168688,3,2,1999,2008,1.0855804227220371,1999-2008
MEX,Mexico,Summer,0.49761701522264906,0.6983950905036186,14,3,1999,2008,0.7125150534260103,1999-2008
MKD,Macedonia,Summer,0.20779220779220775,0.5059760956175299,1,1,1999,2008,0.41067593823499327,1999-2008
MNG,Mongolia,Summer,0.30742790073775994,0.2643986191860465,5,2,1999,2008,1.1627439722801105,1999-2008
MOZ,Mozambique,Summer,0.20779220779220775,0.0916334661354582,1,1,1999,2008,2.2676453980801794,1999-2008
MUS,Mauritius,Summer,0.20238095238095233,0.6162790697674418,1,1,1999,2008,0.3283917340521113,1999-2008
MYS,Malaysia,Summer,0.20238095238095233,0.6201550387596899,1,1,1999,2008,0.3263392857142856,1999-2008
NGA,Nigeria,Summer,0.4037609495355974,0.260937757368459,10,3,1999,2008,1.547345825332069,1999-2008
NLD,Netherlands,Summer,0.8412139503688799,0.9410604915608882,63,3,1999,2008,0.8938999755197479,1999-2008
NOR,Norway,Summer,0.6715596609962807,0.9790254759386228,25,3,1999,2008,0.6859470744133959,1999-2008
NZL,New Zealand,Summer,0.5701634046704469,0.8194640687894417,18,3,1999,2008,0.6957759667397306,1999-2008
PAN,Panama,Summer,0.20238095238095233,0.5852713178294573,1,1,1999,2008,0.34578997161778613,1999-2008
POL,Poland,Summer,0.7654106456923357,0.6808900943384087,35,3,1999,2008,1.1241324437772178,1999-2008
PRT,Portugal,Summer,0.3186594313354877,0.7777066797409843,7,3,1999,2008,0.4097424384237222,1999-2008
PRY,Paraguay,Summer,0.12676056338028174,0.3984375,1,1,1999,2008,0.31814415907207966,1999-2008
QAT,Qatar,Summer,0.20779220779220775,0.9362549800796813,1,1,1999,2008,0.22193976236529422,1999-2008
ROU,Romania,Summer,0.807648923846107,0.5599745317824311,54,3,1999,2008,1.4422958152673733,1999-2008
RUS,Russian Federation,Summer,0.9830396520537366,0.584727023752535,239,3,1999,2008,1.6811941506397234,1999-2008
SAU,Saudi Arabia,Summer,0.2987012987012987,0.7848605577689243,2,1,1999,2008,0.3805788120508933,1999-2008
SDN,Sudan,Summer,0.20238095238095233,0.24031007751937983,1,1,1999,2008,0.8421658986175113,1999-2008
SGP,Singapore,Summer,0.20238095238095233,0.8682170542635659,1,1,1999,2008,0.2330994897959183,1999-2008
SRB,Serbia,Summer,0.4285714285714286,0.5930232558139534,3,1,1999,2008,0.7226890756302522,1999-2008
SRB,Serbia and Montenegro,Summer,0.22535211267605637,0.5546875,2,1,1999,2008,0.406268597500496,1999-2008
SRB,Yugoslavia Federal Republic,Summer,0.4025974025974026,0.3426294820717131,3,1,1999,2008,1.175022651766838,1999-2008
SVK,Slovakia,Summer,0.5882263276629475,0.7266113597933845,17,3,1999,2008,0.8095473869693043,1999-2008
SVN,Slovenia,Summer,0.4254669430725769,0.7776144292339685,11,3,1999,2008,0.5471438377136421,1999-2008
SWE,Sweden,Summer,0.6477704611507429,0.948996930559416,24,3,1999,2008,0.682584358591017,1999-2008
SYR,Syria,Summer,0.12676056338028174,0.33984375,1,1,1999,2008,0.37299660029140375,1999-2008
TGO,Togo,Summer,0.20238095238095233,0.0968992248062015,1,1,1999,2008,2.088571428571429,1999-2008
THA,Thailand,Summer,0.5691421254801536,0.4957540236341456,17,3,1999,2008,1.1480332954396082,1999-2008
TJK,Tajikistan,Summer,0.33333333333333337,0.0852713178294574,2,1,1999,2008,3.909090909090908,1999-2008
TTO,Trinidad and Tobago,Summer,0.25293173180497125,0.7331952471123259,5,3,1999,2008,0.34497186499931304,1999-2008
TUN,Tunisia,Summer,0.20238095238095233,0.4612403100775194,1,1,1999,2008,0.43877551020408145,1999-2008
TUR,Turkey,Summer,0.6200282503099405,0.660033758699054,20,3,1999,2008,0.9393886935905134,1999-2008
UKR,Ukraine,Summer,0.8527579619128914,0.3521136304266139,67,3,1999,2008,2.421826047687239,1999-2008
URY,Uruguay,Summer,0.20779220779220775,0.7290836653386454,1,1,1999,2008,0.2850046128734653,1999-2008
USA,United States,Summer,1.0,0.943999036155121,306,3,1999,2008,1.0593231154906355,1999-2008
UZB,Uzbekistan,Summer,0.48286181736885964,0.16629517138165684,13,3,1999,2008,2.9036430424108013,1999-2008
VEN,Venezuela,Summer,0.21386653252850435,0.6360222868217054,3,2,1999,2008,0.33625634975344354,1999-2008
VNM,Vietnam,Summer,0.20508658008658004,0.16075233947929213,2,2,1999,2008,1.2757921953166906,1999-2008
WSM,Samoa,Summer,0.20238095238095233,0.4108527131782945,1,1,1999,2008,0.49258760107816707,1999-2008
ZAF,South Africa,Summer,0.44140093083755055,0.5896292494749683,12,3,1999,2008,0.748607588973229,1999-2008
ZWE,Zimbabwe,Summer,0.40601945003353457,0.089453125,7,2,1999,2008,4.538907389021173,1999-2008
AFG,Afghanistan,Summer,0.21564830751577735,0.05,2,2,2003,2012,4.312966150315547,2003-2012
ARE,United Arab Emirates,Summer,0.12676056338028174,0.89453125,1,1,2003,2012,0.14170613198843723,2003-2012
ARG,Argentina,Summer,0.5787859688249982,0.6298450391837019,16,3,2003,2012,0.9189339167855036,2003-2012
ARM,Armenia,Summer,0.46034136546184734,0.38885397024931906,7,2,2003,2012,1.1838412377960117,2003-2012
AUS,Australia,Summer,0.9459460915425618,0.9196235271816667,131,3,2003,2012,1.0286231958870873,2003-2012
AUT,Austria,Summer,0.5241448692152918,0.9279917635658914,10,2,2003,2012,0.5648162944908242,2003-2012
AZE,Azerbaijan,Summer,0.6115366900196358,0.4548088500668443,20,3,2003,2012,1.3446015615785771,2003-2012
BEL,Belgium,Summer,0.35965458076437207,0.9004342927853103,8,3,2003,2012,0.39942346004154705,2003-2012
BGR,Bulgaria,Summer,0.5838329845202406,0.5536661297925832,20,3,2003,2012,1.0544856423472366,2003-2012
BHS,Bahamas,Summer,0.26253370288666406,0.8241502767302186,5,3,2003,2012,0.31855076713467284,2003-2012
BLR,Belarus,Summer,0.7563419337982379,0.5082392790423315,37,3,2003,2012,1.4881611181713523,2003-2012
BRA,Brazil,Summer,0.7903067669739993,0.6168644636122834,44,3,2003,2012,1.2811676042190188,2003-2012
BRN,Bahrain,Summer,0.22891566265060237,0.8957528957528957,1,1,2003,2012,0.25555670959700866,2003-2012
BWA,Botswana,Summer,0.22891566265060237,0.5135135135135135,1,1,2003,2012,0.4457831325301204,2003-2012
CAN,Canada,Summer,0.8156650747860659,0.9080558314751629,50,3,2003,2012,0.8982543215002479,2003-2012
CHE,Switzerland,Summer,0.5751530602625121,0.9728274916319974,16,3,2003,2012,0.5912179345360049,2003-2012
CHL,Chile,Summer,0.26316230717639166,0.6673177083333334,4,2,2003,2012,0.3943583451931098,2003-2012
CHN,China,Summer,0.9826260104132155,0.4292811421263456,255,3,2003,2012,2.28900343850653,2003-2012
CMR,Cameroon,Summer,0.18601905947061215,0.2447592032439416,3,3,2003,2012,0.7600084368848614,2003-2012
COL,Colombia,Summer,0.45090624065679225,0.5315815322174334,14,3,2003,2012,0.8482353380033479,2003-2012
CUB,Cuba,Summer,0.8570485833340067,0.5123874263590834,72,3,2003,2012,1.672657327725648,2003-2012
CYP,Cyprus,Summer,0.22891566265060237,0.8185328185328186,1,1,2003,2012,0.27966583314389626,2003-2012
CZE,Czech Republic,Summer,0.7084750807387833,0.7528930248770366,27,3,2003,2012,0.941003645045712,2003-2012
DEU,Germany,Summer,0.941346876439359,0.8926671558393942,134,3,2003,2012,1.0545328908782245,2003-2012
DNK,Denmark,Summer,0.6877159880299198,0.9586152545818244,24,3,2003,2012,0.7174056377080306,2003-2012
DOM,Dominican Republic,Summer,0.2658144314346588,0.4786136583011584,5,3,2003,2012,0.5553841325343044,2003-2012
DZA,Algeria,Summer,0.28112449799196787,0.4951961928706115,3,2,2003,2012,0.5677032700156929,2003-2012
ECU,Ecuador,Summer,0.20238095238095233,0.4496124031007752,1,1,2003,2012,0.4501231527093595,2003-2012
EGY,Egypt,Summer,0.4521371872466391,0.2845450958641365,11,3,2003,2012,1.5889825332379786,2003-2012
ERI,Eritrea,Summer,0.12676056338028174,0.08203125,1,1,2003,2012,1.5452716297786726,2003-2012
ESP,Spain,Summer,0.847219191992652,0.8266988697584626,59,3,2003,2012,1.0248220034946762,2003-2012
EST,Estonia,Summer,0.33154213096517526,0.7282744486596231,7,3,2003,2012,0.4552433928931229,2003-2012
ETH,Ethiopia,Summer,0.661583288216582,0.05000000000000001,22,3,2003,2012,13.231665764331638,2003-2012
FIN,Finland,Summer,0.37837803258641545,0.9211265485793102,9,3,2003,2012,0.4107774693607548,2003-2012
FRA,France,Summer,0.9278933305320544,0.884925077693973,111,3,2003,2012,1.0485558087584683,2003-2012
GAB,Gabon,Summer,0.22891566265060237,0.5868725868725868,1,1,2003,2012,0.3900602409638554,2003-2012
GBR,Great Britain,Summer,0.9425044241351724,0.9056828838805583,146,3,2003,2012,1.040656107021528,2003-2012
GEO,Georgia,Summer,0.5704016602964507,0.38403005372482113,17,3,2003,2012,1.4853047431156916,2003-2012
GRC,Greece,Summer,0.5135229044952445,0.7995412096066166,21,3,2003,2012,0.6422719658789116,2003-2012
GRD,Grenada,Summer,0.22891566265060237,0.5250965250965252,1,1,2003,2012,0.4359496810772501,2003-2012
GTM,Guatemala,Summer,0.22891566265060237,0.3204633204633205,1,1,2003,2012,0.7143271882711567,2003-2012
HKG,"Hong Kong, China",Summer,0.17783811301544206,0.8407712958494209,2,2,2003,2012,0.2115178216637075,2003-2012
HRV,Croatia,Summer,0.5635829703791693,0.7102666412259436,16,3,2003,2012,0.7934808389795789,2003-2012
HUN,Hungary,Summer,0.7980035500822876,0.7064308130805225,45,3,2003,2012,1.1296273255726845,2003-2012
IDN,Indonesia,Summer,0.4863033623427311,0.32589979410473596,13,3,2003,2012,1.4921867737861947,2003-2012
IND,India,Summer,0.3899299410923372,0.17075740867528658,10,3,2003,2012,2.2835316143373348,2003-2012
IRL,Ireland,Summer,0.5215146299483648,0.9362111280715932,9,2,2003,2012,0.5570480998474994,2003-2012
IRN,Iran,Summer,0.5639647793050134,0.5250863145121866,21,3,2003,2012,1.0740420455043578,2003-2012
ISL,Iceland,Summer,0.20238095238095233,0.9496124031007752,1,1,2003,2012,0.21311953352769672,2003-2012
ISR,Israel,Summer,0.21386653252850435,0.8034611191860466,3,2,2003,2012,0.2661815580387558,2003-2012
ITA,Italy,Summer,0.895277286207203,0.8616587024108826,87,3,2003,2012,1.0390161251807208,2003-2012
JAM,Jamaica,Summer,0.6912842516949084,0.5021968734723096,29,3,2003,2012,1.3765204209958604,2003-2012
JPN,Japan,Summer,0.916762960628564,0.9017418321560763,100,3,2003,2012,1.0166579035560233,2003-2012
KAZ,Kazakhstan,Summer,0.7196532609310481,0.5870021677616154,28,3,2003,2012,1.2259805848337224,2003-2012
KEN,Kenya,Summer,0.7454425347264308,0.1396533576766135,36,3,2003,2012,5.337806030074875,2003-2012
KGZ,Kyrgyzstan,Summer,0.4285714285714286,0.1472868217054264,3,1,2003,2012,2.909774436090225,2003-2012
KOR,Korea Republic,Summer,0.902535022719988,0.7774668226158052,93,3,2003,2012,1.1608662858221883,2003-2012
KWT,Kuwait,Summer,0.22891566265060237,0.9343629343629344,1,1,2003,2012,0.24499651498556205,2003-2012
LTU,Lithuania,Summer,0.4871646209250146,0.6959438414743646,13,3,2003,2012,0.7000056497273559,2003-2012
LVA,Latvia,Summer,0.3867623411149628,0.6881664939441102,9,3,2003,2012,0.5620185587622839,2003-2012
MAR,Morocco,Summer,0.29539755265192225,0.376650061606457,6,3,2003,2012,0.784275864424439,2003-2012
MDA,Moldova,Summer,0.20238095238095233,0.3062015503875969,1,1,2003,2012,0.6609403254972874,2003-2012
MEX,Mexico,Summer,0.5150373458959918,0.6624923693419333,16,3,2003,2012,0.7774238160774418,2003-2012
MNE,Montenegro,Summer,0.22891566265060237,0.5096525096525096,1,1,2003,2012,0.44916027747353043,2003-2012
MNG,Mongolia,Summer,0.3896908896484665,0.31011387997216483,10,3,2003,2012,1.256605765867185,2003-2012
MUS,Mauritius,Summer,0.20238095238095233,0.6162790697674418,1,1,2003,2012,0.3283917340521113,2003-2012
MYS,Malaysia,Summer,0.2698651749856569,0.6228188321211577,3,2,2003,2012,0.4332964275768072,2003-2012
NGA,Nigeria,Summer,0.4043427230046948,0.28782097868217055,7,2,2003,2012,1.4048410399270954,2003-2012
NLD,Netherlands,Summer,0.8486723554176464,0.9392248482909821,58,3,2003,2012,0.9035880566425544,2003-2012
NOR,Norway,Summer,0.6145002545392839,0.9831736195289974,19,3,2003,2012,0.6250170288678704,2003-2012
NZL,New Zealand,Summer,0.6793794897901465,0.840861106122734,27,3,2003,2012,0.8079568490482455,2003-2012
PAN,Panama,Summer,0.20238095238095233,0.5852713178294573,1,1,2003,2012,0.34578997161778613,2003-2012
POL,Poland,Summer,0.7503373655588147,0.6856227723778595,32,3,2003,2012,1.0943880451294137,2003-2012
PRI,Puerto Rico,Summer,0.3373493975903614,0.7992277992277992,2,1,2003,2012,0.42209417379663583,2003-2012
PRT,Portugal,Summer,0.29539755265192225,0.7723638297766205,6,3,2003,2012,0.3824590707948555,2003-2012
PRY,Paraguay,Summer,0.12676056338028174,0.3984375,1,1,2003,2012,0.31814415907207966,2003-2012
QAT,Qatar,Summer,0.3373493975903614,0.9884169884169884,2,1,2003,2012,0.34130271084337344,2003-2012
ROU,Romania,Summer,0.7264409751682788,0.5949901962801672,35,3,2003,2012,1.2209293190206016,2003-2012
RUS,Russian Federation,Summer,0.9753204636116566,0.6594756483019565,214,3,2003,2012,1.478933249655161,2003-2012
SAU,Saudi Arabia,Summer,0.22891566265060237,0.8146718146718147,1,1,2003,2012,0.2809912636327299,2003-2012
SDN,Sudan,Summer,0.20238095238095233,0.24031007751937983,1,1,2003,2012,0.8421658986175113,2003-2012
SGP,Singapore,Summer,0.2698651749856569,0.9070815001047559,3,2,2003,2012,0.2975092921137638,2003-2012
SRB,Serbia,Summer,0.4793459552495697,0.5416853730807218,7,2,2003,2012,0.88491581842683,2003-2012
SRB,Serbia and Montenegro,Summer,0.22535211267605637,0.5546875,2,1,2003,2012,0.406268597500496,2003-2012
SVK,Slovakia,Summer,0.5787859688249982,0.7347948420804525,16,3,2003,2012,0.7876837665140103,2003-2012
SVN,Slovenia,Summer,0.5026066708147142,0.7800756269142898,13,3,2003,2012,0.6443050564249173,2003-2012
SWE,Sweden,Summer,0.6219007485340423,0.950858211305159,20,3,2003,2012,0.6540415186407383,2003-2012
SYR,Syria,Summer,0.12676056338028174,0.33984375,1,1,2003,2012,0.37299660029140375,2003-2012
TGO,Togo,Summer,0.20238095238095233,0.0968992248062015,1,1,2003,2012,2.088571428571429,2003-2012
THA,Thailand,Summer,0.6116498185902564,0.47223933079674363,18,3,2003,2012,1.2952115139548095,2003-2012
TJK,Tajikistan,Summer,0.28112449799196787,0.09475921103828083,3,2,2003,2012,2.9667247638691205,2003-2012
TTO,Trinidad and Tobago,Summer,0.33007145954710865,0.7425016508410405,7,3,2003,2012,0.44453969788920034,2003-2012
TUN,Tunisia,Summer,0.3120338496844521,0.42946185388045854,4,2,2003,2012,0.7265694190648821,2003-2012
TUR,Turkey,Summer,0.5744433131587382,0.6597825114358545,18,3,2003,2012,0.8706555617980893,2003-2012
UGA,Uganda,Summer,0.22891566265060237,0.07335907335907332,1,1,2003,2012,3.1204819277108444,2003-2012
UKR,Ukraine,Summer,0.8565132427766061,0.39059035416230187,63,3,2003,2012,2.1928683943400697,2003-2012
USA,United States,Summer,1.0,0.9314982029371563,317,3,2003,2012,1.0735393765085612,2003-2012
UZB,Uzbekistan,Summer,0.46757991052068776,0.1872871365967296,12,3,2003,2012,2.4965938345647847,2003-2012
VEN,Venezuela,Summer,0.21888290923587037,0.6466660805323596,4,3,2003,2012,0.33847903241759303,2003-2012
VNM,Vietnam,Summer,0.21564830751577735,0.2262278890185867,2,2,2003,2012,0.9532348485029618,2003-2012
WSM,Samoa,Summer,0.20238095238095233,0.4108527131782945,1,1,2003,2012,0.49258760107816707,2003-2012
ZAF,South Africa,Summer,0.4600730217987981,0.5810253125841789,13,3,2003,2012,0.7918295672052029,2003-2012
ZWE,Zimbabwe,Summer,0.40601945003353457,0.089453125,7,2,2003,2012,4.538907389021173,2003-2012
AFG,Afghanistan,Summer,0.21564830751577735,0.05,2,2,2007,2016,4.312966150315547,2007-2016
ARE,United Arab Emirates,Summer,0.23170731707317072,0.8953488372093024,1,1,2007,2016,0.25878999049730755,2007-2016
ARG,Argentina,Summer,0.5535941676112114,0.6580467510700069,14,3,2007,2016,0.8412687498434542,2007-2016
ARM,Armenia,Summer,0.46949586965749174,0.3742230602695719,11,3,2007,2016,1.2545882910563821,2007-2016
AUS,Australia,Summer,0.9315753140319699,0.9367423902307622,110,3,2007,2016,0.9944839944763049,2007-2016
AUT,Austria,Summer,0.33013937282229966,0.9244186046511628,4,2,2007,2016,0.357131900159972,2007-2016
AZE,Azerbaijan,Summer,0.7277052460713936,0.4863717538136143,33,3,2007,2016,1.4961914222310335,2007-2016
BDI,Burundi,Summer,0.23170731707317072,0.05,1,1,2007,2016,4.634146341463414,2007-2016
BEL,Belgium,Summer,0.43460018937538775,0.8929145091935791,11,3,2007,2016,0.4867209401355676,2007-2016
BGR,Bulgaria,Summer,0.469153034903843,0.5639011104127384,11,3,2007,2016,0.8319774978993284,2007-2016
BHS,Bahamas,Summer,0.30123747020602737,0.8116139395209162,5,3,2007,2016,0.37115857125845253,2007-2016
BLR,Belarus,Summer,0.7182679615092192,0.5070785070785071,33,3,2007,2016,1.4164827565803637,2007-2016
BRA,Brazil,Summer,0.8394880334345513,0.6348009138706813,53,3,2007,2016,1.3224430133784715,2007-2016
BRN,Bahrain,Summer,0.28518953864237434,0.8451632695818743,3,2,2007,2016,0.3374372135025053,2007-2016
BWA,Botswana,Summer,0.22891566265060237,0.5135135135135135,1,1,2007,2016,0.4457831325301204,2007-2016
CAN,Canada,Summer,0.8635867511859284,0.9096405375475142,60,3,2007,2016,0.9493714445865049,2007-2016
CHE,Switzerland,Summer,0.6018907220053268,0.976774116309,18,3,2007,2016,0.6162025712553998,2007-2016
CHL,Chile,Summer,0.20238095238095233,0.6666666666666667,1,1,2007,2016,0.30357142857142844,2007-2016
CHN,China,Summer,0.9879506411243114,0.5006534773976634,262,3,2007,2016,1.9733222392852638,2007-2016
CIV,Cote d'Ivoire,Summer,0.3414634146341463,0.23643410852713176,2,1,2007,2016,1.4442223110755699,2007-2016
CMR,Cameroon,Summer,0.21564830751577735,0.20893567986591238,2,2,2007,2016,1.032127723011086,2007-2016
COL,Colombia,Summer,0.5871709835859117,0.5302794488841001,20,3,2007,2016,1.1072859504955963,2007-2016
CUB,Cuba,Summer,0.8186310864829819,0.5264882823022358,56,3,2007,2016,1.554889470480254,2007-2016
CYP,Cyprus,Summer,0.22891566265060237,0.8185328185328186,1,1,2007,2016,0.27966583314389626,2007-2016
CZE,Czech Republic,Summer,0.7107652444854913,0.7535592070475792,28,3,2007,2016,0.9432108822215135,2007-2016
DEU,Germany,Summer,0.9438660565607377,0.8916275079065777,127,3,2007,2016,1.058587861176254,2007-2016
DNK,Denmark,Summer,0.7312863533110375,0.949672263625752,31,3,2007,2016,0.7700407617666549,2007-2016
DOM,Dominican Republic,Summer,0.3007966826656218,0.5058463779394012,5,3,2007,2016,0.594640380526074,2007-2016
DZA,Algeria,Summer,0.30123747020602737,0.47224965829616994,5,3,2007,2016,0.6378775821519117,2007-2016
ECU,Ecuador,Summer,0.20238095238095233,0.4496124031007752,1,1,2007,2016,0.4501231527093595,2007-2016
EGY,Egypt,Summer,0.42196427988376267,0.3071044466393303,9,3,2007,2016,1.3740090203881876,2007-2016
ESP,Spain,Summer,0.8472764460863198,0.814202907226163,56,3,2007,2016,1.0406207575121933,2007-2016
EST,Estonia,Summer,0.3007966826656218,0.7380653078327497,5,3,2007,2016,0.4075475157461056,2007-2016
ETH,Ethiopia,Summer,0.6663926320846686,0.05000000000000001,23,3,2007,2016,13.327852641693369,2007-2016
FIN,Finland,Summer,0.38049643405212025,0.9135663903105765,8,3,2007,2016,0.4164956571166836,2007-2016
FJI,Fiji,Summer,0.23170731707317072,0.45736434108527135,1,1,2007,2016,0.5066143034311699,2007-2016
FRA,France,Summer,0.9398021820149355,0.8696836371254976,120,3,2007,2016,1.0806253468458895,2007-2016
GAB,Gabon,Summer,0.22891566265060237,0.5868725868725868,1,1,2007,2016,0.3900602409638554,2007-2016
GBR,Great Britain,Summer,0.9719330282803688,0.8864645376273282,183,3,2007,2016,1.0964150138276278,2007-2016
GEO,Georgia,Summer,0.6300031718045235,0.40772998912533803,20,3,2007,2016,1.5451479866761963,2007-2016
GRC,Greece,Summer,0.4382337713222227,0.7767900791156604,11,3,2007,2016,0.5641598458892929,2007-2016
GRD,Grenada,Summer,0.23031148986188654,0.5726257819281075,2,2,2007,2016,0.40220244552453954,2007-2016
GTM,Guatemala,Summer,0.22891566265060237,0.3204633204633205,1,1,2007,2016,0.7143271882711567,2007-2016
